-0.89654379495817	-2.36321694529433
-0.9732306000840596	-2.165945040304303
-0.9370247409239938	-2.242385015044895
-1.0060770003152857	-2.063623310669969
-0.9633501924541654	-2.155873534357043
-0.986478008940016	-2.0884571124478573
-0.9601720263376436	-2.140894519449915
-0.9631544204895155	-2.1223213191076633
-0.9836393486390493	-2.061312664603268
-0.7831558229493223	-2.5360491025197005
-0.96313292602102	-2.088346562487959
-0.8394907298617931	-2.376778736262671
-0.9483038820968057	-2.1016154739224184
-1.0077842529282408	-1.94606111988209
-0.8907745193253911	-2.218412675797075
-0.8649923076261741	-2.269580183471682
-0.9095391940733433	-2.1502325405369724
-1.0158360902410022	-1.881170021610254
-0.9169451922987681	-2.109591880245394
-0.9176602681879966	-2.0965158656374063
-0.87007639889251	-2.2005421903101046
-0.8689096025995313	-2.192028835071196
-0.8917358635601953	-2.125343544189558
-0.7951092032867182	-2.348275686088962
-0.976290611015828	-1.8976532708497964
-0.8718610351919311	-2.1395038313744776
-0.761190861680479	-2.396484920835714
-0.8877624342488679	-2.0782657997181104
-0.8708448742012911	-2.107940675589985
-0.7676204295464641	-2.3468693570032615
-1.0149967527252348	-1.7357552494921982
-0.8067171907808581	-2.229393426961018
-0.7889659286665411	-2.2610896401913996
-0.9039200183822298	-1.971037478277597
-0.9393668513650797	-1.8737532063787494
-0.8570709963701162	-2.0619398519640635
-0.8821982333718765	-1.989675770986478
-0.7933751751390532	-2.193687829843048
-0.9247534225142575	-1.8638147717318543
-0.8805990345139922	-1.95952620918178
-0.8644410814855057	-1.9873593935109222
-0.9041258197631774	-1.8798001845140546
-0.9180478692079626	-1.8347034395928246
-0.8030914227748813	-2.1020767350121545
-0.8795935969341728	-1.905252473713094
-0.7816142770526988	-2.1314641821483953
-0.9885082840250949	-1.6185007466476002
-0.8708637562873769	-1.8923913812706283
-0.8364546214197863	-1.9644751404274938
-0.8045111250432675	-2.030580880105449
-0.8196704292798285	-1.9824843713208646
-0.760029997743874	-2.115742217233675
-0.833363997152625	-1.9265992970719708
-0.8647884417588108	-1.839067434601557
-0.7910892690250895	-2.00641114875236
-0.7692511448616621	-2.0480160898946664
-0.7137634750140385	-2.1712054321099528
-0.8542923331516639	-1.8191464251746488
-0.836619707546963	-1.8506519816692848
-0.7987938428410022	-1.9310197117334462
-0.7743173177344269	-1.9790215404521039
-0.8245570235854776	-1.8458714745711484
-0.7159657404629642	-2.0978122277119557
-0.707237644744289	-2.1076314850666464
-0.7066420214101858	-2.0977333026982348
-0.7747255890111888	-1.9213202225893435
-0.8472351181609996	-1.734176256972507
-0.8399042745021765	-1.7406078319637883
-0.7543123281422444	-1.9367859566144237
-0.8808594370568105	-1.6186261484089153
-0.7117922409965816	-2.0171926890914094
-0.7518559620969174	-1.908714624104801
-0.7338509820435688	-1.9410259846031914
-0.7894754846620757	-1.794820306521832
-0.6628848736151902	-2.0904010066089604
-0.8513808830310102	-1.622044105344387
-0.8504378420835328	-1.612988248104979
-0.8331384045051763	-1.643588998279117
-0.7618605911286234	-1.8050620491291138
-0.8399780111693533	-1.6043215724653799
-0.794066936541846	-1.7042921528975463
-0.822370509306796	-1.6243269441460955
-0.7692045834064098	-1.7418871438119439
-0.7742595817691862	-1.718288848189213
-0.6154762556853499	-2.091921816792889
-0.7155058104784138	-1.838054667728367
-0.8140257890604364	-1.587847534528775
-0.7522975530417673	-1.7261673292678288
-0.6640942805173728	-1.9286766978268748
-0.6786329933452242	-1.8820848327859472
-0.7024198531485897	-1.8130705392488577
-0.8741194893550309	-1.3854369827018043
-0.7221057806268667	-1.7426567972427458
-0.6894784576174555	-1.8104204964903743
-0.5929617678269825	-2.033086011432143
-0.6029743649358734	-1.9974678588919415
-0.8036993156560265	-1.4994614978268088
-0.6665084665535275	-1.8207428145319025
-0.8248639917833528	-1.42546248236701
-0.6956805838015503	-1.7273295016521537
-0.5634414541075872	-2.0366052160820103
-0.8548794387636025	-1.3186621993298415
-0.6395413904949452	-1.829413902926259
-0.6746107458679655	-1.7330448375804337
-0.7113809247868392	-1.6325520710821013
-0.6949460461485436	-1.661056670420234
-0.6016375325328289	-1.8759438594906608
-0.5997766142501368	-1.8691134252437274
-0.7863330092042348	-1.4054591813540038
-0.64715558482643	-1.731557013430308
-0.7446539868453625	-1.483826725321943
-0.7994679694283819	-1.3395861790219596
-0.6353970076820994	-1.7260391896155465
-0.6377090024989381	-1.709091393929326
-0.5517144848843789	-1.9062455654783705
-0.8024128978183077	-1.2870769449724244
-0.6273441121361937	-1.700194531882484
-0.6495493035015879	-1.635015044123131
-0.5830592481157781	-1.784880022405876
-0.717586499281354	-1.4473721037641676
-0.7716983544934254	-1.3048338877593197
-0.6793594468914858	-1.5173702359995909
-0.6361506084038193	-1.6107891583768261
-0.5512573430595757	-1.8052733085310144
-0.7543332218851883	-1.3015670469902687
-0.699986814090728	-1.4219893628109503
-0.6499800042113394	-1.5318901845193067
-0.7285568881758019	-1.330035722859039
-0.732292858269065	-1.3096354535150727
-0.6154343789724745	-1.5816202885209059
-0.5634061682950006	-1.6964220611956735
-0.7033378664543448	-1.345810887750605
-0.6833941015010722	-1.3828228943247
-0.6033417939316894	-1.565569987331425
-0.8386049630234179	-0.9838246098047372
-0.4654391099230579	-1.8772348803459429
-0.6282510456262722	-1.4711498382803878
-0.700430325955593	-1.2848065715044097
-0.7203804882365213	-1.2250944739732903
-0.685064447218396	-1.2993770561340434
-0.6288793775064822	-1.4242572666531839
-0.6681381942064576	-1.317730718160756
-0.6507122874552843	-1.3486380968943203
-0.6102943343797126	-1.4352904282172212
-0.5526668756699459	-1.5636677570513757
-0.6863753070352182	-1.2281450932366238
-0.5820800324745319	-1.4696700360479134
-0.5833901112672073	-1.4551514178467007
-0.6166008434592947	-1.3632886439218614
-0.5985044946081066	-1.395821530996523
-0.4669171149535808	-1.7035170565847295
-0.5652670004085311	-1.4537223196186275
-0.6304059600407668	-1.2844485358253914
-0.6682314204368862	-1.1813972055921271
-0.5032047851482925	-1.570167277292645
-0.5411434084939363	-1.4668415798644348
-0.42221237726047045	-1.7438513834106906
-0.6434553114973587	-1.1960985142604796
-0.5766118375798164	-1.3468203670909553
-0.6253206071802327	-1.2173821051749367
